day_of_year,reservoir_storage
190,418488.650794
191,415527.634921
192,412200.460317
193,408269.063492
194,404561.797619
195,400848.309524
196,396984.297619
197,393500.68254
198,390091.126984
199,386934.261905
200,383436.761905
201,380584.460317
202,377676.349206
203,374476.928571
204,371363.31746
205,368030.68254
206,364514.690476
207,361358.365079
208,358039.765873
209,354417.02381
210,350780.90873
211,347218.484127
212,343757.02381
213,340274.285714
214,336688.730159
215,333247.84127
216,329660.190476
217,326071.904762
218,322546.428571
219,319213.785714
220,315810.015873
221,312382.480159
222,309118.936508
223,305960.662698
224,302836.119048
225,299771.380952
226,296756.238095
227,293650.103175
228,290732.198413
229,288228.734127
230,285681.52381
231,282961.297619
232,279994.301587
233,277306.206349
234,274816.539683
235,272669.34127
236,270487.515873
237,268355.571429
238,266295.785714
239,264196.873016
240,262360.031746
241,260442.738095
242,258264.452381
243,256462.261905
244,254819.321429
245,253234.97619
246,251576.488095
247,250169.52381
248,248749.380952
249,247381.428571
250,246106.31746
251,245132.325397
252,244229.5
253,243349.357143
254,242887.47619
255,242200.301587
256,241594.15873
257,240854.492063
258,240359.214286
259,239648.869048
260,239104.642857
261,238497.035714
262,237716.904762
263,237026.380952
264,236319.583333
265,235673.97619
266,234870.321429
267,234285.714286
268,233682.952381
269,233225.964286
270,232602.785714
271,231880.420635
272,231061.81746
273,230061.142857
274,229396.785714
275,228560.988095
276,227681.071429
277,226913.349206
278,226285.853175
279,225435.357143
280,224569.678571
281,223408.920635
282,222344.698413
283,221424.309524
284,220694.833333
285,219938.428571
286,219331.666667
287,218633.642857
288,217740.547619
289,217024.238095
290,216638.507937
291,216000.047619
292,215388.289683
293,214874.357143
294,214665.853175
295,214349.52381
296,214241.15873
297,213963.428571
298,213932.063492
299,213795.876984
300,213588.047619
301,213305.424603
302,212969.777778
303,212746.904762
304,212688.460317
305,212769.468254
306,212840.452381
307,212894.452381
308,212956.428571
309,212988.52381
310,212924.714286
311,213060.873016
312,213306.062698
313,213788.633333
314,214102.140476
315,214670.314286
316,215263.904762
317,215855.129252
318,216347.020408
319,216814.244898
320,217041.85034
321,217408.908163
322,217705.870748
323,218171.047619
324,218896.612245
325,219448.605442
326,220048.185941
327,221127.671202
328,222072.037415
329,222939.959184
330,223650.619048
331,224458.452381
332,225402.603175
333,226234.031746
334,227355.31746
335,228290.595238
336,229297.761905
337,230247.714286
338,231154.734694
339,231959.136054
340,232999.870748
341,234177.176871
342,235300.14966
343,236397.678005
344,237406.174603
345,238888.929705
346,240580.557823
347,241798.773243
348,242878.941043
349,243996.846939
350,245226.038549
351,246748.777778
352,248358.266667
353,250599.72381
354,252400.911111
355,253874.193651
356,255399.571429
357,257111.219048
358,258691.85873
359,260199.069841
360,261701.447619
361,263103.301587
362,264585.869841
363,265960.533333
364,266929.466667
365,268544.92381
366,288399.8
