day_of_year,reservoir_storage
260,34527.9375
261,34363.625
262,34180.0
263,34069.6875
264,33868.0
265,33663.25
266,33555.125
267,33457.0
268,33352.1875
269,33240.125
270,33158.6875
271,33080.25
272,33003.3125
273,32918.1875
274,32011.5555556
275,31884.8333333
276,31765.5555556
277,31625.5
278,30967.2777778
279,31354.8333333
280,31226.4444444
281,31087.3333333
282,31412.2941176
283,31289.7647059
284,30665.875
285,31021.1176471
286,31168.125
287,31056.75
288,30943.625
289,30804.5625
290,30654.6875
291,30522.375
292,30383.6875
293,30235.3125
294,30025.625
295,35219.3529412
296,29076.1176471
297,28992.8235294
298,28503.5625
299,28735.7647059
300,28578.5294118
301,28352.4705882
302,28111.6470588
303,27919.3529412
304,27771.7058824
305,27640.3529412
306,27116.5
307,27477.5294118
308,27840.3125
309,27297.2352941
310,27244.9411765
311,27643.25
312,27512.0625
313,27469.3125
314,27475.9375
315,27401.6875
316,27373.8125
317,27322.4375
318,27286.25
319,27209.4375
320,27159.0666667
321,27040.3125
322,27056.75
323,27113.125
324,27077.6875
325,27121.9375
326,27138.0625
327,27144.625
328,27141.6875
329,26868.1176471
330,26840.5882353
331,26812.1176471
332,26776.2352941
333,26771.0588235
334,26714.5
335,26690.3888889
336,26298.2222222
337,26230.5263158
338,26157.3157895
339,26087.3684211
340,26026.6666667
341,25979.1666667
342,25932.5789474
343,25813.1052632
344,25793.4210526
345,25655.4444444
346,25708.7368421
347,25682.4736842
348,25745.3157895
349,26001.7777778
350,25843.9411765
351,25951.4444444
352,25925.6111111
353,25722.7647059
354,25806.6111111
355,25755.9444444
356,25604.3529412
357,25855.625
358,25809.875
359,25544.2941176
360,25510.9411765
361,25466.7058824
362,25643.5
363,25719.9411765
364,25656.8888889
365,25940.6666667
366,25614.0
