day_of_year,reservoir_storage
273,1520275.80952
274,1509558.21053
275,1512502.61905
276,1508933.09524
277,1505368.80952
278,1501962.52381
279,1498792.14286
280,1495397.04762
281,1492111.66667
282,1488703.38095
283,1485533.57143
284,1484746.95
285,1479674.19048
286,1477098.2381
287,1474400.57143
288,1471602.47619
289,1468978.33333
290,1466294.95238
291,1463975.52381
292,1461694.09524
293,1459293.7619
294,1457343.85714
295,1455468.47619
296,1453655.57143
297,1452505.71429
298,1450637.14286
299,1448738.28571
300,1447118.71429
301,1445687.80952
302,1420036.35
303,1442834.7619
304,1441414.61905
305,1440187.95238
306,1439427.95238
307,1438787.52381
308,1438052.95238
309,1437144.33333
310,1436256.80952
311,1435835.42857
312,1435377.42857
313,1430301.72222
314,1456869.95
315,1455988.6
316,1432450.90476
317,1431803.28571
318,1431077.33333
319,1430472.52381
320,1452767.35
321,1429398.38095
322,1428615.61905
323,1428128.90476
324,1428007.7619
325,1428003.47619
326,1435871.57143
327,1427205.0
328,1426566.90476
329,1425879.33333
330,1425529.33333
331,1424824.04762
332,1424112.80952
333,1423693.95238
334,1423774.33333
335,1424249.66667
336,1424798.38095
337,1425387.0
338,1425851.33333
339,1426419.0
340,1449400.65
341,1428614.47619
342,1429522.0
343,1431049.42857
344,1434320.28571
345,1437817.0
346,1440966.2381
347,1443191.71429
348,1446640.19048
349,1449211.0
350,1451238.2381
351,1452228.19048
352,1453123.0
353,1452530.05
354,1456220.7619
355,1457994.66667
356,1460083.19048
357,1461260.28571
358,1462175.09524
359,1463281.38095
360,1464736.04762
361,1466864.90476
362,1471106.71429
363,1474369.14286
364,1478549.42857
365,1483502.0
366,1381965.6
