date,time,reservoir_storage
2008-05-03,0,292996.0
2008-05-04,0,292237.0
2008-05-05,0,291480.0
2008-05-06,0,294072.0
2008-05-07,0,297293.0
2008-05-08,0,299851.0
2008-05-09,0,301563.0
2008-05-10,0,301928.0
2008-05-11,0,301306.0
2008-05-12,0,302078.0
2008-05-13,0,304056.0
2008-05-14,0,305091.0
2008-05-15,0,306735.0
2008-05-16,0,307515.0
2008-05-17,0,307623.0
2008-05-18,0,306410.0
2008-05-19,0,306561.0
2008-05-20,0,306756.0
2008-05-21,0,305459.0
2008-05-22,0,305956.0
2008-05-23,0,307276.0
2008-05-24,0,306042.0
2008-05-25,0,304574.0
2008-05-26,0,303798.0
2008-05-27,0,303475.0
2008-05-28,0,301413.0
2008-05-29,0,300878.0
2008-05-30,0,300557.0
2008-05-31,0,298421.0
2008-06-01,0,296380.0
2008-06-02,0,297038.0
2008-06-03,0,298912.0
2008-06-04,0,297995.0
2008-06-05,0,298570.0
2008-06-06,0,298230.0
2008-06-07,0,296125.0
2008-06-08,0,294178.0
2008-06-09,0,294410.0
2008-06-10,0,296104.0
2008-06-11,0,297293.0
2008-06-12,0,298826.0
2008-06-13,0,300642.0
2008-06-14,0,298421.0
2008-06-15,0,296380.0
2008-06-16,0,296868.0
2008-06-17,0,298506.0
2008-06-18,0,300278.0
2008-06-19,0,301821.0
2008-06-20,0,303023.0
2008-06-21,0,302099.0
2008-06-22,0,300022.0
2008-06-23,0,301049.0
2008-06-24,0,302164.0
2008-06-25,0,302507.0
2008-06-26,0,303045.0
2008-06-27,0,300985.0
2008-06-28,0,298848.0
2008-06-29,0,296804.0
2008-06-30,0,297804.0
2008-07-01,0,299168.0
2008-07-02,0,299104.0
2008-07-03,0,298997.0
2008-07-04,0,298677.0
2008-07-05,0,296550.0
2008-07-06,0,295362.0
2008-07-07,0,293924.0
2008-07-08,0,297463.0
2008-07-09,0,299189.0
2008-07-10,0,298677.0
2008-07-11,0,296550.0
2008-07-12,0,294431.0
2008-07-13,0,293291.0
2008-07-14,0,296528.0
2008-07-15,0,298741.0
2008-07-16,0,299445.0
2008-07-17,0,299765.0
2008-07-18,0,301670.0
2008-07-19,0,299765.0
2008-07-20,0,297825.0
2008-07-21,0,298400.0
2008-07-22,0,299851.0
2008-07-23,0,301306.0
2008-07-24,0,302679.0
2008-07-25,0,304056.0
2008-07-26,0,302014.0
2008-07-27,0,300150.0
2008-07-28,0,301135.0
2008-07-29,0,303195.0
2008-07-30,0,304660.0
2008-07-31,0,305869.0
2008-08-01,0,306670.0
2008-08-02,0,305199.0
2008-08-03,0,303389.0
2008-08-04,0,304574.0
2008-08-05,0,304509.0
2008-08-06,0,304229.0
2008-08-07,0,305783.0
2008-08-08,0,305804.0
2008-08-09,0,303819.0
2008-08-10,0,301842.0
2008-08-11,0,302164.0
